 CBITians?,,,,,,
 ‎,,,,,,
 So mail id’s and phone numbers dorkatle,,,,,,
 Stumagz is chill. ,,,,,,
,,,,,,
 We'll have to buckle up. ,,,,,,
,,,,,,
,,,,,,
 Ya,,,,,,
 Haa,,,,,,
 Arey priyatham contact em cheddam?,,,,,,
 We'll arrange a call,,,,,,
 Okay,,,,,,
 Arey Shashank's contact,,,,,,
 We can meet him na,,,,,,
 We can,,,,,,
 Pakka na ?,,,,,,
,,,,,,
 Talk to Satwik or Carpediem Prez annadu,,,,,,
 Ni8 call chesi adigithe I’ll search and send annadu,,,,,,
 Arey Andrew gadu enti ra ettatle 😅,,,,,,
 Adenti..... we'll meet adi Idi anni cheppadu last time,,,,,,
 Nenu call chesi chusta,,,,,,
 Ippude chesa busy vastundi,,,,,,
 Oka 30 mins tarvatha malli chestha,,,,,,
 Okay,,,,,,
" Guys,",,,,,,
,,,,,,
 Lekapothe last page front and back white migilipothundhi with nothing printed,,,,,,
 Em add cheddam?,,,,,,
 Nuv chusav kada last page blank unde,,,,,,
 14 pages unnayi kada.....booklet form lo vachestadi kada,,,,,,
 Chat lo explain cheyadam kastam 😅,,,,,,
 Photos pettagalava....if u have a copy ? 😬,,,,,,
 Photos inka template kavali,,,,,,
 Ardham ayindi le 😶,,,,,,
,,,,,,
 *single sheet,,,,,,
 Yup,,,,,,
 We can put bigger pictures and add 2 pages,,,,,,
 By when do you want this ?,,,,,,
 Today night or tomorrow morning,,,,,,
 Done,,,,,,
 Is this fine or should we add more content instead of making pictures bigger ?,,,,,,
 Do it,,,,,,
 UNIC ?,,,,,,
" For that, we need to decide our committees first.",,,,,,
 Rest is data compilation.,,,,,,
 @917337585022 ,,,,,,
,,,,,,
 Guys we’ll have a call at 9 or 10 today?,,,,,,
 Nenu matladtha le,,,,,,
 Sarey ra,,,,,,
 Or even 8,,,,,,
 10 please,,,,,,
 Okay,,,,,,
 I'm super sleepy,,,,,,
 Sarey raama,,,,,,
 Ra*,,,,,,
 🤦🏻‍♂️,,,,,,
 ??,,,,,,
 10 OK,,,,,,
 Yeahh,,,,,,
 Call ?,,,,,,
 I’m ready,,,,,,
 Sriraag nuv start chestava?,,,,,,
 Andaru unnara ?,,,,,,
 Present✋🏻,,,,,,
 I'm there too,,,,,,
 Suneel and Shashank?,,,,,,
 Am there,,,,,,
 Call?,,,,,,
 Messenger ki ra,,,,,,
 Avvatle Normal ha ,,,,,,
,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 CBITMUN 2018 SPONSORSHIP BROCHURE.pdf ‎document omitted,,,,,,
 Mana introduction session 😠😠😠😠,,,,,,
 Introductory*,,,,,,
 ‎,,,,,,
 Yo,,,,,,
 Ayyah you woke up ??,,,,,,
 Haa,,,,,,
,,,,,,
 Haha nice,,,,,,
 @917995909341  Ramalakshmi mam no. Valid kadu ani ostundi,,,,,,
 Have to ask him again?,,,,,,
 !*,,,,,,
 Ya re,,,,,,
 Okay dude,,,,,,
 You don't have other contacts?,,,,,,
 Faculty?,,,,,,
 Or students,,,,,,
 I do. But then MUN vallu kad,,,,,,
 Ask Them this Ma'am's NUM,,,,,,
 Cool,,,,,,
 Mails and calls enni ayyayi?,,,,,,
 Arey aa Onspon website lo emaina leads dorikaya ?,,,,,,
 Nop,,,,,,
 Nope*,,,,,,
 Login id enti ?,,,,,,
 Naa fb account tho linked,,,,,,
 I checked,,,,,,
 If you have to send requests to individual sponsors you’ll have to upgrade your account,,,,,,
 For which we’ll have to pay,,,,,,
 Email tho link cheyagalava ?,,,,,,
 cbitmun2018@gmail.com,,,,,,
" Nope, it’s a long process",,,,,,
 We’ll have to create the event again,,,,,,
 How much,,,,,,
 There are various packages,,,,,,
 Actually create a new event using official mail if,,,,,,
 Id*,,,,,,
 Mari current one ?,,,,,,
" The one which is already there , aa event danilo, sponsorship proposal cannot be downloaded",,,,,,
 Aa format correct ledu,,,,,,
 I’ll delete it,,,,,,
 Okay,,,,,,
 Shall I delete it right away ?,,,,,,
 Okay,,,,,,
 Okay,,,,,,
 Guys we are messing things up. ,,,,,,
,,,,,,
 Aisha🤦🏻‍♀,,,,,,
 Sandhya ma'am cheque Ichi enni days aindhi?,,,,,,
 One min,,,,,,
 9 days as of now,,,,,,
 😶,,,,,,
 ‎,,,,,,
 Manaki enti ???,,,,,,
 ‎,,,,,,
 Last time de ga,,,,,,
 Yeah,,,,,,
 Mariii chillar undhi ,,,,,,
,,,,,,
 Yo,,,,,,
 Priyatam's call,,,,,,
 We shall take in the evening,,,,,,
 It's getting late,,,,,,
 I'll be there,,,,,,
 I'll take the call too,,,,,,
 Cool,,,,,,
 Set,,,,,,
 Three of us,,,,,,
 Done,,,,,,
 I'll msg him,,,,,,
 8 Pm?,,,,,,
" Also, I'll tell the kiit people. We can't have a workshop anno",,,,,,
 Cool,,,,,,
 @Rika,,,,,,
 Yeah ,,,,,,
,,,,,,
 Cool,,,,,,
 @Rika enti 😂,,,,,,
 okay na ani 🤭,,,,,,
 ‎,,,,,,
 Spam?,,,,,,
 Ya we have to have one today,,,,,,
 I think it would be better to have one 2 days before we release committees.,,,,,,
 When are we releasing committees?,,,,,,
 We'll have today and also before we release commitees,,,,,,
 If we submit today. They will reply by tomorrow night. Making changes will take another day.,,,,,,
,,,,,,
 Bro,,,,,,
,,,,,,
" Today , is by when ???",,,,,,
 Are we spamning or not?,,,,,,
 Okay. Let's spam,,,,,,
 Ae poster spam cheyiddam?,,,,,,
 Same text. Same poster.,,,,,,
 Aa poster 1,,,,1 lo ivvagalava ?,,
,,,,,,
 We are gaining followers slowly.,,,,,,
 Entha mandhi unnaru ipudu,,,,,,
 42 after that video,,,,,,
,,,,,,
 Intiki velli chestha ra,,,,,,
 8 aythadi emo,,,,,,
 Sare,,,,,,
 Guys,,,,,,
 Keep approving posts as and when you see a notification,,,,,,
 Hey,,,,,,
 We talked to Priyatam's contact,,,,,,
 Yeah what happened,,,,,,
 He was interested to sponsor.,,,,,,
 He told to meet on Monday,,,,,,
 Saturday call chesi Monday appointment fix cheskomannaru,,,,,,
 Sett,,,,,,
 Okay,,,,,,
 Entha varaku ivochu ?,,,,,,
 Em company intaki adi?,,,,,,
 Depends on how we talk on Monday.,,,,,,
 Global mineral works.,,,,,,
 Proposal print ayinda ?,,,,,,
 And on what terms is he sponsoring us,,,,,,
 Ekkada office ?,,,,,,
 Vaadike teliyali,,,,,,
 Bollaram,,,,,,
 Vaadu aaroju SRD annadu ra,,,,,,
 ?,,,,,,
 Evadu?,,,,,,
 Priyatam,,,,,,
 Repu vastadi,,,,,,
 You spoke?,,,,,,
 Aaroju bus lo maatladina kada aaroju csr antunde vadu,,,,,,
 Alankritha Constructions Tuesday pakka na?,,,,,,
 Aparna Ra 😂,,,,,,
 Oh🤦🏻‍♂,,,,,,
 I hope I  won't say alankritha infront of him,,,,,,
 😂,,,,,,
 😂😂,,,,,,
 Jio emindhi !?,,,,,,
 What about GAIL,,,,,,
 That communicando lady cant sponsor our event this time,,,,,,
 Ayyo why,,,,,,
" [6/7, 12",,,,03] Gopala Kala, Evening Ma'am!,
,,,,,,
,,,,,,
,,,,,,
 Oh no,,,,,,
" 6-3-1090/B/1, Lumbini Classic Apartment, Raj Bhavan Road, Lumbini Classic Apartment, Somajiguda, Hyderabad, Telangana 500082, India",,,,,,
,,,,,,
,,,,,,
 When are we planning to meet,,,,,,
 Office is from Mon - Fri,,,,,,
,,,,,,
 Arey YLP ki permission letter format unda?,,,,,,
 cc mail id lo chudu,,,,,,
 Tejaswie sent all letter formats,,,,,,
 Okay set,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 Reviews !?,,,,,,
 EB IP peddaga undali ra,,,,,,
" Corners ki aa pattern marchava and , background koncham light chey , picture kanipinchatle",,,,,,
 Ah pic enti asalu?,,,,,,
 Guys we’ll call the secretariat tomorrow and ask them for updates regarding the sponsors?,,,,,,
 Ya,,,,,,
 You called the sponsors??,,,,,,
 We are calling and mailing,,,,,,
 Em antunnaru?,,,,,,
 No replies,,,,,,
 Calls,,,,,,
 Customer care number manaki dorikindi,,,,,,
 Few were like they’ll get back to us,,,,,,
 15 k was transferred to our account by my dad's friend. Revanth check na.,,,,,,
 Cbit communicando na?,,,,,,
 Yup,,,,,,
 I’ll ask Sandhya Mam,,,,,,
 10 mins,,,,,,
 Okay,,,,,,
 Manadi Andhra bank account😤,,,,,,
 It’ll take some more time,,,,,,
 Mam cheptha annadi once she got a message,,,,,,
 Sare,,,,,,
 Haa,,,,,,
 When do you want to call the Secretariat members?,,,,,,
 Evening we’ll ask in the group,,,,,,
 Then based on that we’ll call,,,,,,
 Evening ante ae time,,,,,,
6,,,,30 ki rammantam online 8ki ala,,
 Appatidhaka nduku ,,,,,,
,,,,,,
 Bayata tirugutuntaru emo🙈,,,,,,
 How is that our problem,,,,,,
 Sagam mandi reply cheyatledu ra,,,,,,
 Night ki pilchina cheyyatledhu,,,,,,
 Okay 6,,,,00 ke pichestam,,
 I think 3 ki pilchi,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Okay,,,,,,
 @others ,,,,,,
,,,,,,
 Okay,,,,,,
 Yasssssssssssssssssss,,,,,,
 Okay,,,,,,
 ‎,,,,,,
 I will show you the page once.,,,,,,
,,,,,,
 Ma best del ki 3K paisal icharu ledo kuda telidu,,,,,,
 Ayina....who took acco fee from him 😬,,,,,,
 Show,,,,,,
 Deni gurunchi antunadu ra vadu,,,,,,
 ‎,,,,,,
 Acco istam ani cheppi fee kattincharu anta.....ikkadiki vaste acco ledu em ledu ani chepparu anta...... refund adigadu vadu,,,,,,
 ‎,,,,,,
 Adendi,,,,,,
 Ae lite....phone lo chepthunapudu sarigga vinipinchukoru.,,,,,,
,,,,,,
 Arey,,,,,,
 He paid 3k anta 🤷🏻‍♂,,,,,,
 Extra 300 for acco anta,,,,,,
 Ade,,,,,,
 Ikkadiki vachaaka acco ledhu annaru anta,,,,,,
 Breakfast ivvaledhu anta (obviously),,,,,,
 300 extra ela kadthadu Ra ?,,,,,,
,,,,,,
,,,,,,
 Nice number,,,,,,
 ‎,,,,,,
 Idhi ela undhi!?,,,,,,
 What we are telling is that EB and IP head applications are open so that should be highlighted and must be in the centre. Logo corner lo unna okay. Kada . Kindaki ah font lo EB applicationa open ani pedte ela,,,,,,
 Logo centre lonlekpoina*,,,,,,
 We’ll call everyone at 4,,,,30?,,
 Okay,,,,,,
 Message pedtunna madi,,,,,,
 Mari*,,,,,,
 Pettu,,,,,,
 Rey adugutava @ Suneel?,,,,,,
 Nuv adugu ,,,,,,
,,,,,,
 By when are we expecting them to send ideas ?,,,,,,
 Asap,,,,,,
 Aa Gujarat meeting em ayindi.....she was supposed to arrange for another call right.,,,,,,
 Haan,,,,,,
 Alright. ,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Let's make it a compulsion,,,,,,
 Okay,,,,,,
 Ledante lite tiskuntaru,,,,,,
 But we'll have to keep deadlines if it's a compulsion,,,,,,
 We don't want deadlines,,,,,,
 Sana Marketing head nums ichinda ?,,,,,,
 Where are they ?,,,,,,
 Numbers ivvale ra,,,,,,
 Only mail Id ichindi,,,,,,
 Who will put this ?,,,,,,
 Did everyone reply?,,,,,,
 I'm putting up the message,,,,,,
 10 members ae unnadi akkada,,,,,,
 No,,,,,,
 ??,,,,,,
 Put it,,,,,,
 Areyy,,,,,,
 That task is for the creative ones inside us also 😛,,,,,,
 We'll have to get it done.,,,,,,
 Can we make a list of people who  started doing MUNs from CBITMUN and are friendly enough to say a few words ?,,,,,,
 Prajwal,,,,,,
 Sourya Banerjee,,,,,,
,,,,,,
 Vaivab,,,,,,
 He is from Orissa. I don't think he started here.,,,,,,
 Started ani kadu,,,,,,
,,,,,,
" We can run a publicity campaign based on a line "" It starts right here "".",,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 This one,,,,,,
 Not nice re 😶😶,,,,,,
 Yo,,,,,,
 Arey,,,,,,
 Areyyyy,,,,,,
 Did we send mail to Gradvine ?,,,,,,
 Yes,,,,,,
 They didn’t respond,,,,,,
 Hi,,,,,,
 Why don't we have a spam today,,,,,,
 At 8,,,,30 PM,,
 Yup,,,,,,
 @917995909341 @917337585022  ?,,,,,,
 Okay,,,,,,
 @917995470449  ?,,,,,,
 We have to tell them now itself if we want so spam,,,,,,
 Ya once ma'am say okay,,,,,,
 Ya okay,,,,,,
 😒,,,,,,
 Shall I ask them to come online ?,,,,,,
 Yes,,,,,,
 Oksy,,,,,,
 Oksy 😂,,,,,,
 😬😂😂,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 🙏🏻,,,,,,
 Jai Shree Ram!,,,,,,
 Naaku psd pampu nenu chesi ista,,,,,,
 Adhi chesindhi nuvve kadhaa ra 🤣🤭,,,,,,
 Vere laptop lo undi ra adi,,,,,,
 @919573066222 do you have a psd ?,,,,,,
 Arey undi le,,,,,,
 ‎,,,,,,
 Marriott unte apply cheyada HOL ki ? ,,,,,,
,,,,,,
 Ppl might be bored anta,,,,,,
 We got them,,,,,,
 😌,,,,,,
" SY No. 210 and 211, IDA, industrial development area,Bollaram, Telangana",,,,,,
 https,,,,"//www.google.co.in/maps/dir/Dilsukhnagar,+Hyderabad,+Telangana/SY+NO+210+%26+211,+IDA,+Industrial+Development+Area+Bollaram,+Telangana+502325/@17.4880558,78.491812,10z/data=!4m8!4m7!1m2!1m1!1s0x3bcb98e8b4b2913b",0x49366cfa18225a9e!1m2!1m1!1s0x3bcb8d00ccc60579,0xfe19751307519806!3e0?hl=en-in&gl=in
 Priyatam contact,,,,,,
 Naaaku hint ah 😂,,,,,,
 😂,,,,,,
 Entra thokka ,,,,,,
,,,,,,
 Ade kada 🙄,,,,,,
 Ippudu reply ki oka 10 mins Malli 🤦🏻‍♂,,,,,,
 Dabba Secretariat,,,,,,
 Dakota Secretariat,,,,,,
 Chill avu mama,,,,,,
 Did anyone inform?,,,,,,
 Nope,,,,,,
 @917995470449 @917995909341 ?,,,,,,
 Noo,,,,,,
 Nope,,,,,,
 🤦🏻‍♂,,,,,,
 😂,,,,,,
 😂,,,,,,
 Arey Moksh gadu ra,,,,,,
 Ekkadaina kanipiste nariki pareyi ⚔,,,,,,
 Waiting,,,,,,
 ‎,,,,,,
 Last time idi,,,,,,
 Ivaala kaadhu ga adhi,,,,,,
 Vaishnavi Krishna started spamming already 🤦🏻‍♂,,,,,,
 Big akka emo night 11 ki kuda chesthundhi,,,,,,
 Is everyone here ? 🤨,,,,,,
 Yes your honour,,,,,,
 I'm here,,,,,,
 Ua,,,,,,
 Get others also na 🤷🏻‍♂,,,,,,
 ‎.,,,,,,
 Okay,,,,,,
 Does someone live close to?,,,,,,
 Gachibowli,,,,,,
 ‎,,,,,,
 Review😅,,,,,,
 Aa yellow shade,,,,,,
,,,,,,
 Okay,,,,,,
 BG animation pettagalama?,,,,,,
 Ah pic enduko nachaledhu naku 😶,,,,,,
 Animation enti?,,,,,,
 Vere pic pampu,,,,,,
1,,,,"1 asal bale, A4 was better",,
 Idi em aindi ?,,,,,,
 Psd dorkatle ra drive lo😭,,,,,,
 Oh,,,,,,
 Repu poyi teesukunta,,,,,,
 I think it's better to have a meeting with the secretariat in the holidays.,,,,,,
 We'll have to make them understand,,,,,,
 Will everyone show up?,,,,,,
 Antha mandi meet ayyi discuss ekkada cheskovachu ??,,,,,,
 Lamakhan 🙈,,,,,,
" We have to book a place then , they won’t allow intha mandi urike",,,,,,
 I don't see any MGIT MUN spam or poster from the day we released dates.,,,,,,
,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 😶🤷🏻‍♂,,,,,,
 She tagged Deepthi also anta in that 30 ppl,,,,,,
 Ask them not to,,,,,,
 Let's put it in the group,,,,,,
 We'll have to tell them everything and I feel meeting is kinda important,,,,,,
 Yes re,,,,,,
 They need to understand,,,,,,
 🤦🏻‍♀,,,,,,
 asal timeline meedha post cheyyadam enti,,,,,,
 Deepthi Ni tag cheyyadam enti 😂😂,,,,,,
 Waste mohalu,,,,,,
 Veryyyy important,,,,,,
 Let's have a call tonight.,,,,,,
,,,,,,
 time ?,,,,,,
 10 ?,,,,,,
 alright,,,,,,
 9?,,,,,,
 I am free from 10 😬,,,,,,
 iam allowed only before 10,,,,,,
 I'm okay with it. ,,,,,,
,,,,,,
,,,,,,
 I’m fine anytime,,,,,,
 Even me,,,,,,
 10? I'll reach home by then,,,,,,
 okay,,,,,,
 Arey Sponsorship Emaindi ,,,,,,
,,,,,,
 Repu BM,,,,,,
 Okay😅😅,,,,,,
 ...,,,,,,
 Am here,,,,,,
 Rest?,,,,,,
 Iam also there,,,,,,
 I’m here,,,,,,
 I'm there,,,,,,
 Me too,,,,,,
 Shashank??,,,,,,
 We’ll start?,,,,,,
 Okie,,,,,,
 @917337585022 macha,,,,,,
 Okay,,,,,,
 Add me,,,,,,
 Me tooo,,,,,,
 Me too,,,,,,
 ?,,,,,,
 Add me too,,,,,,
 Hello Sriraag this is Farooq.,,,,,,
,,,,,,
,,,,,,
 Mid 1 ,,,,,,
,,,,,,
 Almanc-18 • ‎1 page ‎document omitted,,,,,,
 Hamayya,,,,,,
 ‎,,,,,,
 Settt,,,,,,
 Demands enti?,,,,,,
 No demands,,,,,,
 Set,,,,,,
 ‎,,,,,,
 ‎This message was deleted.,,,,,,
 ‎You deleted this message.,,,,,,
 So Saturdat roju we are having a meet with the secretariat??,,,,,,
 ‎GIF omitted,,,,,,
 ‎,,,,,,
 My school lo they have project anta,,,,,,
 Hey,,,,,,
 We shall,,,,,,
 Arey Tejaswi texted😅,,,,,,
 Entanta,,,,,,
 Emani ?,,,,,,
 How are you anta😅,,,,,,
 Heh,,,,,,
 Tarvatha ?,,,,,,
 It's 7,,,,15 Ani cheppindhi anta,,
 😒,,,,,,
 Reyyy,,,,,,
 I am on it,,,,,,
 You've got 4 more minutes,,,,,,
 How’s it going anta,,,,,,
 ‎,,,,,,
 😂😂,,,,,,
 ‎,,,,,,
 ,,,,3,,
 We shall decide on this,,,,,,
 What all to speak Ani kuda,,,,,,
 Ya,,,,,,
 We'll have it in two sessions. ,,,,,,
,,,,,,
,,,,,,
 Guys what if we have photographer applications this time??,,,,,,
 We'll have them under IP,,,,,,
 IP includes journalists and photographers,,,,,,
 We’ll make a seperate thing for them ,,,,,,
,,,,,,
" there were few good photographers, andhuke Mana dabba photography Dept cheyyandhi vallu chesaru 🤗😂",,,,,,
 Separate thing?,,,,,,
 Dabbba anaku ra,,,,,,
 Nu kaadhu ,,,,,,
,,,,,,
 Ade ra,,,,,,
 GUYS ,,,,,,
,,,,,,
 Enough is enough,,,,,,
 First things first,,,,,,
 We need to make the group active,,,,,,
 Kaise,,,,,,
 ‎,,,,,,
 Hey,,,,,,
 Hello,,,,,,
 Your A/C XX848 is credited with Rs.10000 sent by BIZWHIZ ADVISORS LLP thru NEFT UTR N164180563251673. Bal. is Rs.261112.25,,,,,,
 What about the other one? Friday roju di,,,,,,
 Raale,,,,,,
 Deniki receipt rasi pampisthava. BIZWHIZ ADVISORS ani pettu name.,,,,,,
 Finr,,,,,,
 Okay,,,,,,
 What about the meet on Saturday?,,,,,,
 Yeah,,,,,,
 Don't we have any other place apart from Lamakaan ?,,,,,,
 I guess it’ll be better if we decide a place and inform the secretariat,,,,,,
 They will need time to get ready yk,,,,,,
 They are kinda slow,,,,,,
 We'll have to see,,,,,,
 Ram can’t do any posters this month anta,,,,,,
 Em chedham!?,,,,,,
 Any other designer,,,,,,
 wait a sec ill call rohit,,,,,,
 Should we inform the secretariat  to keep themselves free on Saturday,,,,,,
 ??,,,,,,
 Venue we’ll inform later,,,,,,
" As of now, Ramzan is on Saturday",,,,,,
 Not tomorrow,,,,,,
 I also feel Lamakaan isn’t an appropriate place,,,,,,
 Most them are girls in the Secretariat and I don’t think many parents will be happy to send them for the meeting there,,,,,,
 Can we call them to someone's place?,,,,,,
 You think they’ll come ? It should be convenient for all of them,,,,,,
 Mari enti solution 😒,,,,,,
 ... convenient place,,,,,,
 And what is that convenient place? 🤨,,,,,,
 Marigold ki vacheymandham,,,,,,
 Sett 😂,,,,,,
 This is also a prob,,,,,,
 Hey ,,,,,,
,,,,,,
 🤨🤨,,,,,,
 LAS Vegas,,,,,,
 🤦🏻‍♂🤦🏻‍♂,,,,,,
 Idi Ekkada ?,,,,,,
 Kompally 🙄,,,,,,
 Okay,,,,,,
 Your A/c no. XXXX848 is credited with Rs 15000.00 on 14-06-2018. Ref no 816509357970. Current A/c Bal Rs 276112.25.,,,,,,
 Australia transaction?,,,,,,
 Yesss,,,,,,
 Haa,,,,,,
 Cool,,,,,,
" From today, I'll post one meme per day here.",,,,,,
 ‎,,,,,,
 Whyyyy,,,,,,
 😂😂😂,,,,,,
 😂😂,,,,,,
 😂😂😂,,,,,,
 😒😒,,,,,,
 Don't post memes.,,,,,,
 Guys,,,,,,
 Meeting,,,,,,
 😐,,,,,,
 Shall we have it on Sunday ?,,,,,,
 Arey no please,,,,,,
 Next week ?,,,,,,
 Arey,,,,,,
" Committees even if release , once we release EB apps , madhyalo gap vastundhi",,,,,,
 We need to have an idea of how to keep it active,,,,,,
 ‎,,,,,,
 VITness released EB,,,,,,
 Vaivab Das and Ayush R are there 😑,,,,,,
 Look at their poster aslu,,,,,,
 ..,,,,,,
 Thinking,,,,,,
 Secretariat meeting undha leda ??,,,,,,
 Undali,,,,,,
 Unte ivale cheppali,,,,,,
 Adey,,,,,,
 ‎.,,,,,,
 ‎,,,,,,
 Hahhaha,,,,,,
 *GA PLENARY/ DISEC*,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 🤞🏼,,,,,,
 JIO ki call chesa ,,,,,,
,,,,,,
 😶,,,,,,
 They aren’t sponsoring anyone itseams,,,,,,
 I sent a mail to GLOBAL TREE yesterday ,,,,,,
,,,,,,
 Take 😂,,,,,,
 Seriously 😂😂,,,,,,
 Arey tell him that he can advertise there.,,,,,,
 I told him,,,,,,
,,,,,,
" Okay , so the progress and quality of the tasks given to you people hasn’t really been upto the mark . If this continues this way, making CBIT MUN 2018 a conference known for it’s legacy will be difficult. Now , in order to let to you people know about how things should be done and how important it is for these things to be done that way , we are gonna have a small meeting next week. We want you people to discuss , decide on a day and let us know about it by 4pm tomorrow . We want all of you to be present for the meeting . We will let you know about the venue shortly .",,,,,,
 Guys we will have the secretariat meet at Lamakaan only,,,,,,
" If everyone is okay , we will tell the secretariat",,,,,,
 We will start afternoon at like 2,,,,"30 , day valle chepani",,
 What say ?,,,,,,
 Okay,,,,,,
" Tell abbah , malli aa slow batch ki kuda inform cheyali",,,,,,
 I can't come if it's on working day 😶.,,,,,,
,,,,,,
,,,,,,
,,,,,,
" We can , but the place should be available and they should be able to come",,,,,,
" If we want to have it on Sunday, we have to tell them asap",,,,,,
 Harika is asking how many of them aren't in town RN. ,,,,,,
,,,,,,
 Okay,,,,,,
 Do we have posters ready for commitees?,,,,,,
 ‎,,,,,,
 Nope,,,,,,
 🙄,,,,,,
 Template undhi ga bey,,,,,,
 We might have to release few Tom,,,,,,
 Final anukole kada,,,,,,
 ‎,,,,,,
 This is setttt AF,,,,,,
" First dimensions, 1",,,,1 or A4!?,,
 FB lo A4 peddam,,,,,,
1,,,,1 only for Insta,,
 The black tint may not look good with every background image,,,,,,
 Dots ah,,,,,,
" No, we'll find pics that are suitable and use coloured backgrounds",,,,,,
 ‎,,,,,,
 This is better,,,,,,
 Dots kadu ila antuna without that black transparent layer,,,,,,
 NO NO NOOOOO 😠,,,,,,
 😠😡😠😡😠😡,,,,,,
 😡😠😡😠😡😠,,,,,,
 Rey Rey,,,,,,
 Same as 2016 aa ?,,,,,,
 This is the exact dots pattern we are also using😐,,,,,,
 Chillar undhi ah poster 😶,,,,,,
 This is like shit....aa combination ae bale,,,,,,
 Manadi sett ostadi,,,,,,
 It's not same 😏,,,,,,
 But valu dots a theme select cheskunte for all posters!?,,,,,,
 Yellow border pettama 😂,,,,,,
 They had colored backgrounds also ,,,,,,
,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎You deleted this message.,,,,,,
 This,,,,,,
 This,,,,,,
 ‎,,,,,,
 This,,,,,,
" Luckily, we found a picture in portrait orientation for this.",,,,,,
,,,,,,
 ‎,,,,,,
 Indore World Summit has introduced a special committee for deaf and dumb.,,,,,,
 ‎,,,,,,
 Spoorthy Gujarat emo,,,,,,
 🤷🏻‍♂🤷🏻‍♂,,,,,,
 Who are the designers in our college other than Ram?,,,,,,
 Let's make list of such people and talk to them.,,,,,,
,,,,,,
 Akbar is busy,,,,,,
,,,,,,
 What about that junior?,,,,,,
 He’s on a tour,,,,,,
 When can Ram get back and do them ?,,,,,,
 Aisha 🤦🏻‍♀,,,,,,
" After college starts, i guess",,,,,,
" If he's sure , it's okay I guess. ",,,,,,
,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 There is B/W version and Colour version of each poster.,,,,,,
,,,,,,
,,,,,,
 I like the colored version of the posters,,,,,,
 I liked this,,,,,,
 I am cool with this,,,,,,
 We'll release both DISEC and UNHRC,,,,,,
 Okay,,,,,,
 Ram can make the posters after college starts,,,,,,
 Okay,,,,,,
 This,,,,,,
 This,,,,,,
" Okati color, okati black and white select chesav😅",,,,,,
 I liked the colour versions more.,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Color,,,,,,
 HRC lo color ekkuva ayindi,,,,,,
 Avunu,,,,,,
 Kaani,,,,,,
 It's better than black and white,,,,,,
 My opinion is B/W,,,,,,
 Actually,,,,,,
 Doesn't matter much,,,,,,
 We need not post all B/W or all color,,,,,,
 This looks better than B/W,,,,,,
 This looks better than color one.,,,,,,
